Show/Hide,Cpd,File,ID Source,Name,Formula,Saturated,RT,m/z,Mass,Score,Score (Lib),Score (DB),Score (MFG),RT Diff (Tgt),"Diff (Tgt, ppm)","Diff (DB, ppm)","Diff (MFG, ppm)",Polarity,Ions,Height,Area,Vol,Hits (DB),Algorithm,Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt)
TRUE,2181,SLZ_200313_09.d,,,,,28.14,678.7013,5437.6659,,,,,,,,,Negative,22,24536,,2743222,,Find by Molecular Feature,,,,63.7,,,,,
TRUE,2271,SLZ_200313_09.d,,,,,29.686,678.9535,5439.6864,,,,,,,,,Negative,7,4803,,310766,,Find by Molecular Feature,,,,35,,,,,
TRUE,2994,SLZ_200313_09.d,,,,,40.474,1812.5958,5440.8093,,,,,,,,,Negative,7,1482,,139803,,Find by Molecular Feature,,,,49.7,,,,,
TRUE,2097,SLZ_200313_09.d,,,,,27.276,1812.8717,5441.6369,,,,,,,,,Negative,6,2040,,86300,,Find by Molecular Feature,,,,62,,,,,
TRUE,2993,SLZ_200313_09.d,,,,,40.474,680.3416,5450.8105,,,,,,,,,Negative,17,2495,,252354,,Find by Molecular Feature,,,,60,,,,,
TRUE,2131,SLZ_200313_09.d,,,,,27.529,680.448,5451.6422,,,,,,,,,Negative,8,13205,,1109588,,Find by Molecular Feature,,,,65.9,,,,,
TRUE,2163,SLZ_200313_09.d,,,,,28.122,777.938,5452.6418,,,,,,,,,Negative,4,29610,,986253,,Find by Molecular Feature,,,,69.3,,,,,
TRUE,2156,SLZ_200313_09.d,,,,,28.118,680.6974,5453.6372,,,,,,,,,Negative,56,114981,,15809300,,Find by Molecular Feature,,,,85,,,,,
TRUE,2171,SLZ_200313_09.d,,,,,28.127,1089.919,5454.6314,,,,,,,,,Negative,7,6346,,479588,,Find by Molecular Feature,,,,59.2,,,,,
TRUE,2104,SLZ_200313_09.d,,,,,27.291,1818.8603,5459.6028,,,,,,,,,Negative,7,1758,,85262,,Find by Molecular Feature,,,,50.2,,,,,
TRUE,2145,SLZ_200313_09.d,,,,,28.09,2728.8017,5459.618,,,,,,,,,Negative,4,802,,18704,,Find by Molecular Feature,,,,53.7,,,,,
TRUE,2162,SLZ_200313_09.d,,,,,28.12,1819.206,5460.64,,,,,,,,,Negative,11,11145,,724598,,Find by Molecular Feature,,,,74.6,,,,,
TRUE,2258,SLZ_200313_09.d,,,,,29.11,911.2679,5473.6486,,,,,,,,,Negative,13,2417,,139401,,Find by Molecular Feature,,,,39.2,,,,,
TRUE,2215,SLZ_200313_09.d,,,,,28.87,780.9423,5473.6591,,,,,,,,,Negative,58,13859,,2849850,,Find by Molecular Feature,,,,60,,,,,
TRUE,2184,SLZ_200313_09.d,,,,,28.145,683.3299,5474.6976,,,,,,,,,Negative,11,12412,,1333736,,Find by Molecular Feature,,,,73.3,,,,,
TRUE,2180,SLZ_200313_09.d,,,,,28.139,1824.1968,5475.6251,,,,,,,,,Negative,24,9827,,1635214,,Find by Molecular Feature,,,,64,,,,,
TRUE,2101,SLZ_200313_09.d,,,,,27.284,1825.199,5478.6188,,,,,,,,,Negative,11,1713,,79981,,Find by Molecular Feature,,,,54.6,,,,,
TRUE,2158,SLZ_200313_09.d,,,,,28.119,1828.8557,5489.5889,,,,,,,,,Negative,9,3403,,311405,,Find by Molecular Feature,,,,54.4,,,,,
TRUE,2174,SLZ_200313_09.d,,,,,28.129,609.0653,5490.6406,,,,,,,,,Negative,16,6026,,628541,,Find by Molecular Feature,,,,48.4,,,,,
TRUE,2165,SLZ_200313_09.d,,,,,28.122,685.4411,5491.587,,,,,,,,,Negative,37,30711,,3038259,,Find by Molecular Feature,,,,82.9,,,,,
TRUE,2208,SLZ_200313_09.d,,,,,28.82,1829.8678,5492.6262,,,,,,,,,Negative,15,1657,,150093,,Find by Molecular Feature,,,,45.9,,,,,
TRUE,2183,SLZ_200313_09.d,,,,,28.145,914.5902,5493.5849,,,,,,,,,Negative,7,5113,,313113,,Find by Molecular Feature,,,,60,,,,,
TRUE,2159,SLZ_200313_09.d,,,,,28.119,1831.8578,5498.5963,,,,,,,,,Negative,14,5999,,543642,,Find by Molecular Feature,,,,80,,,,,
TRUE,2170,SLZ_200313_09.d,,,,,28.125,1833.8609,5504.6044,,,,,,,,,Negative,8,3606,,210084,,Find by Molecular Feature,,,,67.3,,,,,
TRUE,2209,SLZ_200313_09.d,,,,,28.844,786.3647,5511.5972,,,,,,,,,Negative,41,7667,,935295,,Find by Molecular Feature,,,,56,,,,,
TRUE,2257,SLZ_200313_09.d,,,,,29.109,786.3645,5511.6062,,,,,,,,,Negative,23,4883,,363654,,Find by Molecular Feature,,,,38.3,,,,,
TRUE,2157,SLZ_200313_09.d,,,,,28.118,1836.5434,5512.6521,,,,,,,,,Negative,9,3910,,348384,,Find by Molecular Feature,,,,46.3,,,,,
TRUE,2173,SLZ_200313_09.d,,,,,28.129,788.9239,5529.5223,,,,,,,,,Negative,29,4999,,593282,,Find by Molecular Feature,,,,60,,,,,
TRUE,2161,SLZ_200313_09.d,,,,,28.12,1843.5231,5533.5912,,,,,,,,,Negative,9,2491,,236670,,Find by Molecular Feature,,,,42,,,,,
TRUE,2147,SLZ_200313_09.d,,,,,28.11,692.4452,5547.6201,,,,,,,,,Negative,9,7311,,604905,,Find by Molecular Feature,,,,35,,,,,
TRUE,2175,SLZ_200313_09.d,,,,,28.13,791.6476,5548.5765,,,,,,,,,Negative,26,2492,,446858,,Find by Molecular Feature,,,,43,,,,,
TRUE,2168,SLZ_200313_09.d,,,,,28.123,1851.5229,5557.5905,,,,,,,,,Negative,7,2117,,174602,,Find by Molecular Feature,,,,35,,,,,
TRUE,3064,SLZ_200313_09.d,,,,,41.017,695.6084,5572.9204,,,,,,,,,Negative,32,8929,,889755,,Find by Molecular Feature,,,,59.7,,,,,
TRUE,2667,SLZ_200313_09.d,,,,,38.197,1860.7184,5585.1681,,,,,,,,,Negative,9,2020,,100611,,Find by Molecular Feature,,,,59.2,,,,,
TRUE,2542,SLZ_200313_09.d,,,,,36.844,1865.3871,5599.1831,,,,,,,,,Negative,4,1062,,19537,,Find by Molecular Feature,,,,35.4,,,,,
TRUE,3168,SLZ_200313_09.d,,,,,41.506,558.9834,5599.9067,,,,,,,,,Negative,52,15378,,3400033,,Find by Molecular Feature,,,,71.3,,,,,
TRUE,3084,SLZ_200313_09.d,,,,,41.162,700.3522,5610.8707,,,,,,,,,Negative,9,14812,,1069932,,Find by Molecular Feature,,,,60,,,,,
TRUE,3085,SLZ_200313_09.d,,,,,41.163,622.4533,5611.1456,,,,,,,,,Negative,10,13984,,1172636,,Find by Molecular Feature,,,,67.6,,,,,
TRUE,3103,SLZ_200313_09.d,,,,,41.182,1869.6269,5611.9078,,,,,,,,,Negative,20,2655,,301426,,Find by Molecular Feature,,,,43.9,,,,,
TRUE,3137,SLZ_200313_09.d,,,,,41.351,1401.9753,5611.917,,,,,,,,,Negative,10,2253,,102934,,Find by Molecular Feature,,,,37.8,,,,,
TRUE,3136,SLZ_200313_09.d,,,,,41.348,700.7346,5613.9355,,,,,,,,,Negative,13,17721,,1320570,,Find by Molecular Feature,,,,89.1,,,,,
TRUE,2543,SLZ_200313_09.d,,,,,36.848,1872.7093,5621.1497,,,,,,,,,Negative,6,1162,,26738,,Find by Molecular Feature,,,,35,,,,,
TRUE,3169,SLZ_200313_09.d,,,,,41.51,1873.2826,5622.8695,,,,,,,,,Negative,6,3100,,184157,,Find by Molecular Feature,,,,67.8,,,,,
TRUE,2666,SLZ_200313_09.d,,,,,38.195,1875.3597,5629.101,,,,,,,,,Negative,6,1307,,66718,,Find by Molecular Feature,,,,49.2,,,,,
TRUE,3045,SLZ_200313_09.d,,,,,40.936,625.3203,5636.9448,,,,,,,,,Negative,78,92858,,20879364,,Find by Molecular Feature,,,,95.4,,,,,
TRUE,3170,SLZ_200313_09.d,,,,,41.514,625.4049,5637.7094,,,,,,,,,Negative,6,12744,,851387,,Find by Molecular Feature,,,,60.1,,,,,
TRUE,3041,SLZ_200313_09.d,,,,,40.931,1878.3022,5637.9305,,,,,,,,,Negative,17,19046,,2373970,,Find by Molecular Feature,,,,90.7,,,,,
TRUE,3159,SLZ_200313_09.d,,,,,41.464,703.9792,5639.8922,,,,,,,,,Negative,7,8107,,348000,,Find by Molecular Feature,,,,68.7,,,,,
TRUE,2121,SLZ_200313_09.d,,,,,27.475,625.8522,5641.7322,,,,,,,,,Negative,42,10589,,836715,,Find by Molecular Feature,,,,71.8,,,,,
TRUE,3167,SLZ_200313_09.d,,,,,41.49,1879.6212,5641.8854,,,,,,,,,Negative,9,2297,,121107,,Find by Molecular Feature,,,,60,,,,,
TRUE,2119,SLZ_200313_09.d,,,,,27.465,563.2698,5642.7711,,,,,,,,,Negative,7,3834,,132105,,Find by Molecular Feature,,,,35,,,,,
TRUE,3077,SLZ_200313_09.d,,,,,41.149,705.229,5649.892,,,,,,,,,Negative,25,7538,,849848,,Find by Molecular Feature,,,,42.2,,,,,
TRUE,3140,SLZ_200313_09.d,,,,,41.383,806.2618,5650.8845,,,,,,,,,Negative,13,5672,,487595,,Find by Molecular Feature,,,,53.5,,,,,
TRUE,3139,SLZ_200313_09.d,,,,,41.378,940.9864,5651.9548,,,,,,,,,Negative,10,1507,,89223,,Find by Molecular Feature,,,,41,,,,,
TRUE,3138,SLZ_200313_09.d,,,,,41.368,705.6039,5652.8897,,,,,,,,,Negative,3,8383,,261864,,Find by Molecular Feature,,,,55.7,,,,,
TRUE,3065,SLZ_200313_09.d,,,,,41.03,1883.9532,5654.8814,,,,,,,,,Negative,5,5763,,181287,,Find by Molecular Feature,,,,54.3,,,,,
TRUE,3057,SLZ_200313_09.d,,,,,40.946,1130.375,5656.9115,,,,,,,,,Negative,11,3052,,188976,,Find by Molecular Feature,,,,35,,,,,
TRUE,3053,SLZ_200313_09.d,,,,,40.943,627.7507,5658.843,,,,,,,,,Negative,20,11301,,1142881,,Find by Molecular Feature,,,,34.5,,,,,
TRUE,3052,SLZ_200313_09.d,,,,,40.94,1413.7235,5658.9232,,,,,,,,,Negative,9,4325,,301123,,Find by Molecular Feature,,,,54,,,,,
TRUE,3071,SLZ_200313_09.d,,,,,41.07,942.1483,5658.9337,,,,,,,,,Negative,7,12928,,407085,,Find by Molecular Feature,,,,70.6,,,,,
TRUE,3047,SLZ_200313_09.d,,,,,40.938,706.3753,5659.0706,,,,,,,,,Negative,17,7128,,995789,,Find by Molecular Feature,,,,46.1,,,,,
TRUE,3166,SLZ_200313_09.d,,,,,41.49,1887.9427,5666.8501,,,,,,,,,Negative,6,1211,,61164,,Find by Molecular Feature,,,,47,,,,,
TRUE,3049,SLZ_200313_09.d,,,,,40.94,628.8706,5668.9008,,,,,,,,,Negative,7,17315,,450045,,Find by Molecular Feature,,,,66.3,,,,,
TRUE,3672,SLZ_200313_09.d,,,,,45.17,629.4259,5673.8988,,,,,,,,,Negative,13,18051,,2286967,,Find by Molecular Feature,,,,74.9,,,,,
TRUE,3050,SLZ_200313_09.d,,,,,40.94,708.3543,5674.8874,,,,,,,,,Negative,56,34928,,6268828,,Find by Molecular Feature,,,,92.7,,,,,
TRUE,3670,SLZ_200313_09.d,,,,,45.142,1133.9832,5674.9524,,,,,,,,,Negative,10,2454,,137021,,Find by Molecular Feature,,,,42.4,,,,,
TRUE,3040,SLZ_200313_09.d,,,,,40.93,629.6511,5675.916,,,,,,,,,Negative,30,38890,,4195008,,Find by Molecular Feature,,,,98.5,,,,,
TRUE,3673,SLZ_200313_09.d,,,,,45.211,708.4878,5675.9612,,,,,,,,,Negative,40,16647,,2598465,,Find by Molecular Feature,,,,66.7,,,,,
TRUE,2128,SLZ_200313_09.d,,,,,27.518,810.255,5678.8359,,,,,,,,,Negative,9,3120,,159594,,Find by Molecular Feature,,,,47.1,,,,,
TRUE,2122,SLZ_200313_09.d,,,,,27.496,630.0735,5679.7323,,,,,,,,,Negative,32,7360,,927065,,Find by Molecular Feature,,,,65.8,,,,,
TRUE,2135,SLZ_200313_09.d,,,,,27.74,708.9608,5679.7564,,,,,,,,,Negative,11,3749,,135076,,Find by Molecular Feature,,,,51.1,,,,,
TRUE,3043,SLZ_200313_09.d,,,,,40.935,1892.9565,5681.8913,,,,,,,,,Negative,8,8387,,635063,,Find by Molecular Feature,,,,80.1,,,,,
TRUE,3059,SLZ_200313_09.d,,,,,40.951,1897.9461,5696.8675,,,,,,,,,Negative,21,5862,,794124,,Find by Molecular Feature,,,,73,,,,,
TRUE,2129,SLZ_200313_09.d,,,,,27.526,632.5183,5701.736,,,,,,,,,Negative,20,11334,,780740,,Find by Molecular Feature,,,,60,,,,,
TRUE,2190,SLZ_200313_09.d,,,,,28.2,1899.8601,5702.6022,,,,,,,,,Negative,11,3099,,247061,,Find by Molecular Feature,,,,80,,,,,
TRUE,2189,SLZ_200313_09.d,,,,,28.196,632.7381,5703.7077,,,,,,,,,Negative,47,21530,,3022218,,Find by Molecular Feature,,,,75.2,,,,,
TRUE,3060,SLZ_200313_09.d,,,,,40.969,633.7505,5712.8308,,,,,,,,,Negative,25,3678,,482805,,Find by Molecular Feature,,,,35,,,,,
TRUE,3671,SLZ_200313_09.d,,,,,45.156,633.7746,5713.0368,,,,,,,,,Negative,11,10355,,826041,,Find by Molecular Feature,,,,60,,,,,
TRUE,3674,SLZ_200313_09.d,,,,,45.212,713.2329,5713.9167,,,,,,,,,Negative,46,15464,,2816975,,Find by Molecular Feature,,,,63.5,,,,,
TRUE,3048,SLZ_200313_09.d,,,,,40.939,815.3977,5714.8345,,,,,,,,,Negative,5,4949,,264770,,Find by Molecular Feature,,,,37,,,,,
TRUE,2126,SLZ_200313_09.d,,,,,27.508,634.2926,5717.6961,,,,,,,,,Negative,27,3640,,485745,,Find by Molecular Feature,,,,35,,,,,
TRUE,3033,SLZ_200313_09.d,,,,,40.924,1905.2771,5718.8531,,,,,,,,,Negative,11,4289,,494399,,Find by Molecular Feature,,,,70.6,,,,,
TRUE,2203,SLZ_200313_09.d,,,,,28.337,634.6303,5720.7285,,,,,,,,,Negative,39,20817,,2385950,,Find by Molecular Feature,,,,77.9,,,,,
TRUE,2248,SLZ_200313_09.d,,,,,28.986,634.7396,5721.7181,,,,,,,,,Negative,80,160129,,25633748,,Find by Molecular Feature,,,,85.4,,,,,
TRUE,2241,SLZ_200313_09.d,,,,,28.982,816.5228,5722.7107,,,,,,,,,Negative,9,15418,,970003,,Find by Molecular Feature,,,,61.8,,,,,
TRUE,2192,SLZ_200313_09.d,,,,,28.209,1908.2176,5727.6745,,,,,,,,,Negative,8,2575,,145107,,Find by Molecular Feature,,,,60.5,,,,,
TRUE,3678,SLZ_200313_09.d,,,,,45.237,1910.6233,5734.8919,,,,,,,,,Negative,6,2088,,148551,,Find by Molecular Feature,,,,60,,,,,
TRUE,2314,SLZ_200313_09.d,,,,,30.426,636.4763,5737.3525,,,,,,,,,Negative,15,8138,,958274,,Find by Molecular Feature,,,,56.4,,,,,
TRUE,3030,SLZ_200313_09.d,,,,,40.919,1912.2803,5739.8628,,,,,,,,,Negative,6,3177,,206063,,Find by Molecular Feature,,,,53.6,,,,,
TRUE,2193,SLZ_200313_09.d,,,,,28.224,636.8534,5740.7427,,,,,,,,,Negative,13,16008,,1418845,,Find by Molecular Feature,,,,57.5,,,,,
TRUE,2195,SLZ_200313_09.d,,,,,28.247,716.7011,5741.6597,,,,,,,,,Negative,33,7553,,1273812,,Find by Molecular Feature,,,,64.7,,,,,
TRUE,637,SLZ_200313_09.d,,,,,0.998,1147.4301,5742.1868,,,,,,,,,Negative,4,1644,,16198,,Find by Molecular Feature,,,,35.9,,,,,
TRUE,2235,SLZ_200313_09.d,,,,,28.978,637.0734,5742.7264,,,,,,,,,Negative,11,27150,,2069335,,Find by Molecular Feature,,,,60,,,,,
TRUE,2250,SLZ_200313_09.d,,,,,28.987,1913.5532,5743.6918,,,,,,,,,Negative,48,17524,,3431530,,Find by Molecular Feature,,,,81.6,,,,,
TRUE,2236,SLZ_200313_09.d,,,,,28.979,956.4407,5744.6855,,,,,,,,,Negative,7,3227,,122735,,Find by Molecular Feature,,,,32.4,,,,,
TRUE,2194,SLZ_200313_09.d,,,,,28.228,1915.5456,5749.6587,,,,,,,,,Negative,7,2142,,94990,,Find by Molecular Feature,,,,79,,,,,
TRUE,2221,SLZ_200313_09.d,,,,,28.955,574.757,5757.6427,,,,,,,,,Negative,11,7543,,393403,,Find by Molecular Feature,,,,60,,,,,
TRUE,2253,SLZ_200313_09.d,,,,,28.989,821.6716,5758.7522,,,,,,,,,Negative,14,18030,,1502629,,Find by Molecular Feature,,,,62.6,,,,,
TRUE,3051,SLZ_200313_09.d,,,,,40.94,1918.5976,5758.8146,,,,,,,,,Negative,4,1453,,100117,,Find by Molecular Feature,,,,60,,,,,
TRUE,2233,SLZ_200313_09.d,,,,,28.977,1918.8757,5759.6402,,,,,,,,,Negative,11,11044,,714820,,Find by Molecular Feature,,,,79.4,,,,,
TRUE,2252,SLZ_200313_09.d,,,,,28.988,718.9506,5759.6648,,,,,,,,,Negative,54,102117,,17504236,,Find by Molecular Feature,,,,86.9,,,,,
TRUE,2205,SLZ_200313_09.d,,,,,28.383,638.9549,5759.6657,,,,,,,,,Negative,54,12184,,2459704,,Find by Molecular Feature,,,,70.7,,,,,
TRUE,2259,SLZ_200313_09.d,,,,,29.176,574.9614,5759.6868,,,,,,,,,Negative,11,4873,,235244,,Find by Molecular Feature,,,,42.7,,,,,
TRUE,2247,SLZ_200313_09.d,,,,,28.986,1920.8812,5765.6654,,,,,,,,,Negative,10,10500,,843400,,Find by Molecular Feature,,,,75.8,,,,,
TRUE,3037,SLZ_200313_09.d,,,,,40.927,1921.9329,5768.8207,,,,,,,,,Negative,7,1238,,116932,,Find by Molecular Feature,,,,48.7,,,,,
TRUE,2218,SLZ_200313_09.d,,,,,28.934,641.0716,5778.7087,,,,,,,,,Negative,9,9867,,832245,,Find by Molecular Feature,,,,54.3,,,,,
TRUE,2292,SLZ_200313_09.d,,,,,30.362,721.4522,5779.6727,,,,,,,,,Negative,45,7196,,1468801,,Find by Molecular Feature,,,,60,,,,,
TRUE,2263,SLZ_200313_09.d,,,,,29.219,721.4537,5779.6793,,,,,,,,,Negative,17,5746,,299631,,Find by Molecular Feature,,,,35,,,,,
TRUE,2200,SLZ_200313_09.d,,,,,28.301,641.1927,5779.7996,,,,,,,,,Negative,8,3824,,372567,,Find by Molecular Feature,,,,49.8,,,,,
TRUE,2227,SLZ_200313_09.d,,,,,28.969,824.8048,5780.6956,,,,,,,,,Negative,17,4911,,362543,,Find by Molecular Feature,,,,45.9,,,,,
TRUE,2198,SLZ_200313_09.d,,,,,28.287,721.6938,5781.6121,,,,,,,,,Negative,12,5354,,459428,,Find by Molecular Feature,,,,40.6,,,,,
TRUE,2246,SLZ_200313_09.d,,,,,28.985,721.7009,5781.6569,,,,,,,,,Negative,25,15231,,2100920,,Find by Molecular Feature,,,,89.2,,,,,
TRUE,2268,SLZ_200313_09.d,,,,,29.274,1444.9134,5783.6809,,,,,,,,,Negative,8,894,,55792,,Find by Molecular Feature,,,,31.2,,,,,
TRUE,2266,SLZ_200313_09.d,,,,,29.237,1927.8756,5786.6523,,,,,,,,,Negative,8,3097,,117295,,Find by Molecular Feature,,,,52.9,,,,,
TRUE,2229,SLZ_200313_09.d,,,,,28.973,1928.5428,5788.6501,,,,,,,,,Negative,8,6889,,333948,,Find by Molecular Feature,,,,100,,,,,
TRUE,3055,SLZ_200313_09.d,,,,,40.944,1929.2614,5790.8059,,,,,,,,,Negative,6,889,,71836,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,2243,SLZ_200313_09.d,,,,,28.984,643.0716,5796.7103,,,,,,,,,Negative,11,15508,,1485156,,Find by Molecular Feature,,,,66.2,,,,,
TRUE,2251,SLZ_200313_09.d,,,,,28.988,723.6944,5797.614,,,,,,,,,Negative,48,44036,,5180644,,Find by Molecular Feature,,,,78.6,,,,,
TRUE,2262,SLZ_200313_09.d,,,,,29.209,965.2606,5797.6265,,,,,,,,,Negative,21,2630,,188833,,Find by Molecular Feature,,,,35,,,,,
TRUE,2224,SLZ_200313_09.d,,,,,28.966,965.4266,5798.6032,,,,,,,,,Negative,3,4160,,129274,,Find by Molecular Feature,,,,62.3,,,,,
TRUE,2254,SLZ_200313_09.d,,,,,28.99,1933.8657,5804.619,,,,,,,,,Negative,6,6515,,490089,,Find by Molecular Feature,,,,63.5,,,,,
TRUE,2217,SLZ_200313_09.d,,,,,28.921,725.9499,5815.6298,,,,,,,,,Negative,17,7123,,888460,,Find by Molecular Feature,,,,41.1,,,,,
TRUE,2238,SLZ_200313_09.d,,,,,28.98,1938.8574,5819.5939,,,,,,,,,Negative,4,3025,,163151,,Find by Molecular Feature,,,,60,,,,,
TRUE,2239,SLZ_200313_09.d,,,,,28.98,1940.5353,5824.6277,,,,,,,,,Negative,8,3988,,334641,,Find by Molecular Feature,,,,67.5,,,,,
TRUE,2222,SLZ_200313_09.d,,,,,28.959,728.4382,5835.5736,,,,,,,,,Negative,35,8105,,759840,,Find by Molecular Feature,,,,41.3,,,,,
TRUE,2228,SLZ_200313_09.d,,,,,28.971,832.7868,5836.5636,,,,,,,,,Negative,13,4278,,318271,,Find by Molecular Feature,,,,67.7,,,,,
TRUE,2231,SLZ_200313_09.d,,,,,28.975,1946.1869,5841.5825,,,,,,,,,Negative,7,2724,,180337,,Find by Molecular Feature,,,,58.2,,,,,
TRUE,2260,SLZ_200313_09.d,,,,,29.185,1946.8653,5843.6167,,,,,,,,,Negative,8,1441,,65444,,Find by Molecular Feature,,,,31.7,,,,,
TRUE,2240,SLZ_200313_09.d,,,,,28.982,1948.857,5849.5929,,,,,,,,,Negative,6,2207,,142253,,Find by Molecular Feature,,,,60,,,,,
TRUE,2220,SLZ_200313_09.d,,,,,28.95,649.5049,5854.6133,,,,,,,,,Negative,15,7227,,430079,,Find by Molecular Feature,,,,61.1,,,,,
TRUE,2219,SLZ_200313_09.d,,,,,28.934,731.0714,5856.6302,,,,,,,,,Negative,14,7093,,639551,,Find by Molecular Feature,,,,39.7,,,,,
TRUE,2264,SLZ_200313_09.d,,,,,29.222,1953.5207,5863.584,,,,,,,,,Negative,3,1488,,33942,,Find by Molecular Feature,,,,32,,,,,
TRUE,2237,SLZ_200313_09.d,,,,,28.979,1953.5275,5863.6042,,,,,,,,,Negative,11,1918,,237100,,Find by Molecular Feature,,,,59.6,,,,,
TRUE,2245,SLZ_200313_09.d,,,,,28.985,1958.8525,5879.5793,,,,,,,,,Negative,8,1659,,178432,,Find by Molecular Feature,,,,44.8,,,,,
TRUE,2255,SLZ_200313_09.d,,,,,29.008,1961.5139,5887.5636,,,,,,,,,Negative,4,1356,,83953,,Find by Molecular Feature,,,,56.6,,,,,
TRUE,2713,SLZ_200313_09.d,,,,,38.284,1962.7294,5891.21,,,,,,,,,Negative,8,1672,,65908,,Find by Molecular Feature,,,,60,,,,,
TRUE,2242,SLZ_200313_09.d,,,,,28.982,1962.8502,5891.5724,,,,,,,,,Negative,8,1598,,119386,,Find by Molecular Feature,,,,60,,,,,
TRUE,632,SLZ_200313_09.d,,,,,0.997,1476.8821,5911.5576,,,,,,,,,Negative,5,1880,,16784,,Find by Molecular Feature,,,,35.9,,,,,
TRUE,2223,SLZ_200313_09.d,,,,,28.963,1970.5097,5914.5508,,,,,,,,,Negative,7,1048,,72486,,Find by Molecular Feature,,,,76.4,,,,,
TRUE,3164,SLZ_200313_09.d,,,,,41.479,656.5444,5917.9704,,,,,,,,,Negative,71,33510,,5412957,,Find by Molecular Feature,,,,75.3,,,,,
TRUE,3257,SLZ_200313_09.d,,,,,42.55,537.081,5918.968,,,,,,,,,Negative,15,8170,,738719,,Find by Molecular Feature,,,,68,,,,,
TRUE,3260,SLZ_200313_09.d,,,,,42.568,1972.6372,5920.9335,,,,,,,,,Negative,4,2776,,186218,,Find by Molecular Feature,,,,80.9,,,,,
TRUE,2677,SLZ_200313_09.d,,,,,38.229,1975.0741,5928.2437,,,,,,,,,Negative,13,2880,,175611,,Find by Molecular Feature,,,,70.4,,,,,
TRUE,3154,SLZ_200313_09.d,,,,,41.453,1978.9703,5939.937,,,,,,,,,Negative,8,1541,,75539,,Find by Molecular Feature,,,,45.8,,,,,
TRUE,2230,SLZ_200313_09.d,,,,,28.974,1979.1641,5940.5142,,,,,,,,,Negative,6,903,,48745,,Find by Molecular Feature,,,,38.8,,,,,
TRUE,3104,SLZ_200313_09.d,,,,,41.183,1979.3042,5940.9343,,,,,,,,,Negative,3,4693,,67033,,Find by Molecular Feature,,,,33.6,,,,,
TRUE,3117,SLZ_200313_09.d,,,,,41.218,593.2906,5942.9718,,,,,,,,,Negative,95,78987,,17441960,,Find by Molecular Feature,,,,98.5,,,,,
TRUE,3006,SLZ_200313_09.d,,,,,40.638,593.2946,5942.9853,,,,,,,,,Negative,59,7957,,2083657,,Find by Molecular Feature,,,,41.5,,,,,
TRUE,3262,SLZ_200313_09.d,,,,,42.655,1979.9991,5943.019,,,,,,,,,Negative,3,2586,,100606,,Find by Molecular Feature,,,,45.4,,,,,
TRUE,3125,SLZ_200313_09.d,,,,,41.226,1980.3095,5943.9503,,,,,,,,,Negative,14,14309,,1127932,,Find by Molecular Feature,,,,85.3,,,,,
TRUE,2679,SLZ_200313_09.d,,,,,38.231,1982.3989,5950.2184,,,,,,,,,Negative,13,2803,,166466,,Find by Molecular Feature,,,,56.4,,,,,
TRUE,3157,SLZ_200313_09.d,,,,,41.456,594.4854,5954.9266,,,,,,,,,Negative,17,3506,,449241,,Find by Molecular Feature,,,,47.8,,,,,
TRUE,3155,SLZ_200313_09.d,,,,,41.453,660.7556,5955.8986,,,,,,,,,Negative,44,21029,,2655856,,Find by Molecular Feature,,,,64.4,,,,,
TRUE,3149,SLZ_200313_09.d,,,,,41.437,1986.2996,5961.9206,,,,,,,,,Negative,4,4099,,138545,,Find by Molecular Feature,,,,68.9,,,,,
TRUE,3122,SLZ_200313_09.d,,,,,41.224,595.3936,5964.0054,,,,,,,,,Negative,18,8091,,834702,,Find by Molecular Feature,,,,35,,,,,
TRUE,3118,SLZ_200313_09.d,,,,,41.218,744.6118,5964.9447,,,,,,,,,Negative,28,5218,,664313,,Find by Molecular Feature,,,,50.6,,,,,
TRUE,3141,SLZ_200313_09.d,,,,,41.4,744.6116,5964.9576,,,,,,,,,Negative,11,3522,,165168,,Find by Molecular Feature,,,,46.5,,,,,
TRUE,3119,SLZ_200313_09.d,,,,,41.221,1490.7286,5966.9434,,,,,,,,,Negative,6,3389,,212370,,Find by Molecular Feature,,,,51.3,,,,,
TRUE,695,SLZ_200313_09.d,,,,,1.006,1192.972,5969.8963,,,,,,,,,Negative,6,663,,23562,,Find by Molecular Feature,,,,35,,,,,
TRUE,2678,SLZ_200313_09.d,,,,,38.23,1989.7261,5972.2002,,,,,,,,,Negative,10,1906,,103744,,Find by Molecular Feature,,,,55.1,,,,,
TRUE,3132,SLZ_200313_09.d,,,,,41.245,1991.9639,5978.9135,,,,,,,,,Negative,9,5657,,544982,,Find by Molecular Feature,,,,66.1,,,,,
TRUE,3243,SLZ_200313_09.d,,,,,42.421,853.1201,5978.9267,,,,,,,,,Negative,15,1608,,148149,,Find by Molecular Feature,,,,42.9,,,,,
TRUE,3121,SLZ_200313_09.d,,,,,41.224,853.2737,5979.9666,,,,,,,,,Negative,10,7961,,641191,,Find by Molecular Feature,,,,62.1,,,,,
TRUE,3123,SLZ_200313_09.d,,,,,41.224,663.539,5980.9214,,,,,,,,,Negative,54,32112,,7854581,,Find by Molecular Feature,,,,88.6,,,,,
